Video,Quality,Video Bytes Downloaded,Loaded Percentage,Eid,Date,Time
9jrP7460a4o,hd2160,0.793431751,79.3,2a19aug,19/08/2022,16:07:38
9jrP7460a4o,hd2160,0.793431751,79.3,2a19aug,19/08/2022,16:07:37
9jrP7460a4o,hd2160,0.793431751,79.3,2a19aug,19/08/2022,16:07:36
9jrP7460a4o,hd2160,0.77728249,77.7,2a19aug,19/08/2022,16:07:35
9jrP7460a4o,hd2160,0.77728249,77.7,2a19aug,19/08/2022,16:07:34
9jrP7460a4o,hd2160,0.77728249,77.7,2a19aug,19/08/2022,16:07:33
9jrP7460a4o,hd2160,0.77728249,77.7,2a19aug,19/08/2022,16:07:32
9jrP7460a4o,hd2160,0.762456938,76.2,2a19aug,19/08/2022,16:07:31
9jrP7460a4o,hd2160,0.762456938,76.2,2a19aug,19/08/2022,16:07:30
9jrP7460a4o,hd2160,0.76007426,76,2a19aug,19/08/2022,16:07:29
9jrP7460a4o,hd2160,0.76007426,76,2a19aug,19/08/2022,16:07:28
9jrP7460a4o,hd2160,0.81050761,81.1,2a19aug,19/08/2022,16:07:42
9jrP7460a4o,hd2160,0.81050761,81.1,2a19aug,19/08/2022,16:07:43
9jrP7460a4o,hd2160,0.847174376,84.7,2a19aug,19/08/2022,16:07:57
9jrP7460a4o,hd2160,0.847174376,84.7,2a19aug,19/08/2022,16:07:56
9jrP7460a4o,hd2160,0.847174376,84.7,2a19aug,19/08/2022,16:07:55
9jrP7460a4o,hd2160,0.847174376,84.7,2a19aug,19/08/2022,16:07:54
9jrP7460a4o,hd2160,0.847174376,84.7,2a19aug,19/08/2022,16:07:53
9jrP7460a4o,hd2160,0.847174376,84.7,2a19aug,19/08/2022,16:07:52
9jrP7460a4o,hd2160,0.830230888,83,2a19aug,19/08/2022,16:07:51
9jrP7460a4o,hd2160,0.828510065,82.9,2a19aug,19/08/2022,16:07:50
9jrP7460a4o,hd2160,0.828510065,82.9,2a19aug,19/08/2022,16:07:49
9jrP7460a4o,hd2160,0.828510065,82.9,2a19aug,19/08/2022,16:07:48
9jrP7460a4o,hd2160,0.828510065,82.9,2a19aug,19/08/2022,16:07:47
9jrP7460a4o,hd2160,0.813287401,81.3,2a19aug,19/08/2022,16:07:46
9jrP7460a4o,hd2160,0.81050761,81.1,2a19aug,19/08/2022,16:07:45
9jrP7460a4o,hd2160,0.81050761,81.1,2a19aug,19/08/2022,16:07:44
9jrP7460a4o,hd2160,0.76007426,76,2a19aug,19/08/2022,16:07:27
9jrP7460a4o,hd2160,0.745513451,74.6,2a19aug,19/08/2022,16:07:26
9jrP7460a4o,hd2160,0.741807063,74.2,2a19aug,19/08/2022,16:07:25
9jrP7460a4o,hd2160,0.694682988,69.5,2a19aug,19/08/2022,16:07:08
9jrP7460a4o,hd2160,0.694682988,69.5,2a19aug,19/08/2022,16:07:07
9jrP7460a4o,hd2160,0.694682988,69.5,2a19aug,19/08/2022,16:07:06
9jrP7460a4o,hd2160,0.694682988,69.5,2a19aug,19/08/2022,16:07:05
9jrP7460a4o,hd2160,0.6777395,67.8,2a19aug,19/08/2022,16:07:04
9jrP7460a4o,hd2160,0.6777395,67.8,2a19aug,19/08/2022,16:07:03
9jrP7460a4o,hd2160,0.6777395,67.8,2a19aug,19/08/2022,16:07:02
9jrP7460a4o,hd2160,0.6777395,67.8,2a19aug,19/08/2022,16:07:01
9jrP7460a4o,hd2160,0.6777395,67.8,2a19aug,19/08/2022,16:07:00
9jrP7460a4o,hd2160,0.657089625,65.7,2a19aug,19/08/2022,16:06:59
9jrP7460a4o,hd2160,0.657089625,65.7,2a19aug,19/08/2022,16:06:58
9jrP7460a4o,hd2160,0.657089625,65.7,2a19aug,19/08/2022,16:06:57
9jrP7460a4o,hd2160,0.657089625,65.7,2a19aug,19/08/2022,16:06:56
9jrP7460a4o,hd2160,0.643852525,64.4,2a19aug,19/08/2022,16:06:55
9jrP7460a4o,hd2160,0.694682988,69.5,2a19aug,19/08/2022,16:07:09
9jrP7460a4o,hd2160,0.694682988,69.5,2a19aug,19/08/2022,16:07:10
9jrP7460a4o,hd2160,0.741807063,74.2,2a19aug,19/08/2022,16:07:24
9jrP7460a4o,hd2160,0.741807063,74.2,2a19aug,19/08/2022,16:07:23
9jrP7460a4o,hd2160,0.741807063,74.2,2a19aug,19/08/2022,16:07:22
9jrP7460a4o,hd2160,0.741807063,74.2,2a19aug,19/08/2022,16:07:21
9jrP7460a4o,hd2160,0.728569963,72.9,2a19aug,19/08/2022,16:07:20
9jrP7460a4o,hd2160,0.726054914,72.6,2a19aug,19/08/2022,16:07:19
9jrP7460a4o,hd2160,0.726054914,72.6,2a19aug,19/08/2022,16:07:18
9jrP7460a4o,hd2160,0.726054914,72.6,2a19aug,19/08/2022,16:07:17
9jrP7460a4o,hd2160,0.726054914,72.6,2a19aug,19/08/2022,16:07:16
9jrP7460a4o,hd2160,0.709243798,70.9,2a19aug,19/08/2022,16:07:15
9jrP7460a4o,hd2160,0.709243798,70.9,2a19aug,19/08/2022,16:07:14
9jrP7460a4o,hd2160,0.709243798,70.9,2a19aug,19/08/2022,16:07:13
9jrP7460a4o,hd2160,0.709243798,70.9,2a19aug,19/08/2022,16:07:12
9jrP7460a4o,hd2160,0.709243798,70.9,2a19aug,19/08/2022,16:07:11
9jrP7460a4o,hd2160,0.643852525,64.4,2a19aug,19/08/2022,16:06:54
9jrP7460a4o,hd2160,1,100,2a19aug,19/08/2022,16:09:03
9jrP7460a4o,hd2160,1,100,2a19aug,19/08/2022,16:08:46
9jrP7460a4o,hd2160,1,100,2a19aug,19/08/2022,16:08:45
9jrP7460a4o,hd2160,1,100,2a19aug,19/08/2022,16:08:44
9jrP7460a4o,hd2160,1,100,2a19aug,19/08/2022,16:08:43
9jrP7460a4o,hd2160,1,100,2a19aug,19/08/2022,16:08:42
9jrP7460a4o,hd2160,1,100,2a19aug,19/08/2022,16:08:41
9jrP7460a4o,hd2160,1,100,2a19aug,19/08/2022,16:08:40
9jrP7460a4o,hd2160,1,100,2a19aug,19/08/2022,16:08:39
9jrP7460a4o,hd2160,1,100,2a19aug,19/08/2022,16:08:38
9jrP7460a4o,hd2160,0.971603112,97.2,2a19aug,19/08/2022,16:08:37
9jrP7460a4o,hd2160,0.971603112,97.2,2a19aug,19/08/2022,16:08:36
9jrP7460a4o,hd2160,0.971603112,97.2,2a19aug,19/08/2022,16:08:35
9jrP7460a4o,hd2160,0.971603112,97.2,2a19aug,19/08/2022,16:08:34
9jrP7460a4o,hd2160,0.971603112,97.2,2a19aug,19/08/2022,16:08:33
9jrP7460a4o,hd2160,1,100,2a19aug,19/08/2022,16:08:47
9jrP7460a4o,hd2160,1,100,2a19aug,19/08/2022,16:08:48
9jrP7460a4o,hd2160,1,100,2a19aug,19/08/2022,16:09:02
9jrP7460a4o,hd2160,1,100,2a19aug,19/08/2022,16:09:01
9jrP7460a4o,hd2160,1,100,2a19aug,19/08/2022,16:09:00
9jrP7460a4o,hd2160,1,100,2a19aug,19/08/2022,16:08:59
9jrP7460a4o,hd2160,1,100,2a19aug,19/08/2022,16:08:58
9jrP7460a4o,hd2160,1,100,2a19aug,19/08/2022,16:08:57
9jrP7460a4o,hd2160,1,100,2a19aug,19/08/2022,16:08:56
9jrP7460a4o,hd2160,1,100,2a19aug,19/08/2022,16:08:55
9jrP7460a4o,hd2160,1,100,2a19aug,19/08/2022,16:08:54
9jrP7460a4o,hd2160,1,100,2a19aug,19/08/2022,16:08:53
9jrP7460a4o,hd2160,1,100,2a19aug,19/08/2022,16:08:52
9jrP7460a4o,hd2160,1,100,2a19aug,19/08/2022,16:08:51
9jrP7460a4o,hd2160,1,100,2a19aug,19/08/2022,16:08:50
9jrP7460a4o,hd2160,1,100,2a19aug,19/08/2022,16:08:49
9jrP7460a4o,hd2160,0.965778788,96.6,2a19aug,19/08/2022,16:08:32
9jrP7460a4o,hd2160,0.965778788,96.6,2a19aug,19/08/2022,16:08:31
9jrP7460a4o,hd2160,0.965778788,96.6,2a19aug,19/08/2022,16:08:30
9jrP7460a4o,hd2160,0.914948326,91.5,2a19aug,19/08/2022,16:08:13
9jrP7460a4o,hd2160,0.914948326,91.5,2a19aug,19/08/2022,16:08:12
9jrP7460a4o,hd2160,0.898004838,89.8,2a19aug,19/08/2022,16:08:11
9jrP7460a4o,hd2160,0.898004838,89.8,2a19aug,19/08/2022,16:08:10
9jrP7460a4o,hd2160,0.898004838,89.8,2a19aug,19/08/2022,16:08:09
9jrP7460a4o,hd2160,0.898004838,89.8,2a19aug,19/08/2022,16:08:08
9jrP7460a4o,hd2160,0.898004838,89.8,2a19aug,19/08/2022,16:08:07
9jrP7460a4o,hd2160,0.881061351,88.1,2a19aug,19/08/2022,16:08:06
9jrP7460a4o,hd2160,0.881061351,88.1,2a19aug,19/08/2022,16:08:05
9jrP7460a4o,hd2160,0.87298672,87.3,2a19aug,19/08/2022,16:08:04
9jrP7460a4o,hd2160,0.87298672,87.3,2a19aug,19/08/2022,16:08:03
9jrP7460a4o,hd2160,0.87298672,87.3,2a19aug,19/08/2022,16:08:02
9jrP7460a4o,hd2160,0.864117863,86.4,2a19aug,19/08/2022,16:08:01
9jrP7460a4o,hd2160,0.864117863,86.4,2a19aug,19/08/2022,16:08:00
9jrP7460a4o,hd2160,0.914948326,91.5,2a19aug,19/08/2022,16:08:14
9jrP7460a4o,hd2160,0.914948326,91.5,2a19aug,19/08/2022,16:08:15
9jrP7460a4o,hd2160,0.965778788,96.6,2a19aug,19/08/2022,16:08:29
9jrP7460a4o,hd2160,0.965778788,96.6,2a19aug,19/08/2022,16:08:28
9jrP7460a4o,hd2160,0.948835301,94.9,2a19aug,19/08/2022,16:08:27
9jrP7460a4o,hd2160,0.948835301,94.9,2a19aug,19/08/2022,16:08:26
9jrP7460a4o,hd2160,0.948835301,94.9,2a19aug,19/08/2022,16:08:25
9jrP7460a4o,hd2160,0.948835301,94.9,2a19aug,19/08/2022,16:08:24
9jrP7460a4o,hd2160,0.948835301,94.9,2a19aug,19/08/2022,16:08:23
9jrP7460a4o,hd2160,0.931891813,93.2,2a19aug,19/08/2022,16:08:22
9jrP7460a4o,hd2160,0.931891813,93.2,2a19aug,19/08/2022,16:08:21
9jrP7460a4o,hd2160,0.931891813,93.2,2a19aug,19/08/2022,16:08:20
9jrP7460a4o,hd2160,0.931891813,93.2,2a19aug,19/08/2022,16:08:19
9jrP7460a4o,hd2160,0.931891813,93.2,2a19aug,19/08/2022,16:08:18
9jrP7460a4o,hd2160,0.931891813,93.2,2a19aug,19/08/2022,16:08:17
9jrP7460a4o,hd2160,0.914948326,91.5,2a19aug,19/08/2022,16:08:16
9jrP7460a4o,hd2160,0.864117863,86.4,2a19aug,19/08/2022,16:07:59
9jrP7460a4o,hd2160,0.423587188,42.4,2a19aug,19/08/2022,16:05:48
9jrP7460a4o,hd2160,0.372756725,37.3,2a19aug,19/08/2022,16:05:31
9jrP7460a4o,hd2160,0.372756725,37.3,2a19aug,19/08/2022,16:05:30
9jrP7460a4o,hd2160,0.372756725,37.3,2a19aug,19/08/2022,16:05:29
9jrP7460a4o,hd2160,0.372756725,37.3,2a19aug,19/08/2022,16:05:28
9jrP7460a4o,hd2160,0.355813238,35.6,2a19aug,19/08/2022,16:05:27
9jrP7460a4o,hd2160,0.355813238,35.6,2a19aug,19/08/2022,16:05:26
9jrP7460a4o,hd2160,0.355813238,35.6,2a19aug,19/08/2022,16:05:25
9jrP7460a4o,hd2160,0.355813238,35.6,2a19aug,19/08/2022,16:05:24
9jrP7460a4o,hd2160,0.355813238,35.6,2a19aug,19/08/2022,16:05:23
9jrP7460a4o,hd2160,0.33886975,33.9,2a19aug,19/08/2022,16:05:22
9jrP7460a4o,hd2160,0.33886975,33.9,2a19aug,19/08/2022,16:05:21
9jrP7460a4o,hd2160,0.33886975,33.9,2a19aug,19/08/2022,16:05:20
9jrP7460a4o,hd2160,0.33886975,33.9,2a19aug,19/08/2022,16:05:19
9jrP7460a4o,hd2160,0.33886975,33.9,2a19aug,19/08/2022,16:05:18
9jrP7460a4o,hd2160,0.372756725,37.3,2a19aug,19/08/2022,16:05:32
9jrP7460a4o,hd2160,0.372756725,37.3,2a19aug,19/08/2022,16:05:33
9jrP7460a4o,hd2160,0.420277913,42,2a19aug,19/08/2022,16:05:47
9jrP7460a4o,hd2160,0.420277913,42,2a19aug,19/08/2022,16:05:46
9jrP7460a4o,hd2160,0.420277913,42,2a19aug,19/08/2022,16:05:45
9jrP7460a4o,hd2160,0.420277913,42,2a19aug,19/08/2022,16:05:44
9jrP7460a4o,hd2160,0.4066437,40.7,2a19aug,19/08/2022,16:05:43
9jrP7460a4o,hd2160,0.403466796,40.3,2a19aug,19/08/2022,16:05:42
9jrP7460a4o,hd2160,0.403466796,40.3,2a19aug,19/08/2022,16:05:41
9jrP7460a4o,hd2160,0.403466796,40.3,2a19aug,19/08/2022,16:05:40
9jrP7460a4o,hd2160,0.403466796,40.3,2a19aug,19/08/2022,16:05:39
9jrP7460a4o,hd2160,0.389700213,39,2a19aug,19/08/2022,16:05:38
9jrP7460a4o,hd2160,0.389038358,38.9,2a19aug,19/08/2022,16:05:37
9jrP7460a4o,hd2160,0.389038358,38.9,2a19aug,19/08/2022,16:05:36
9jrP7460a4o,hd2160,0.389038358,38.9,2a19aug,19/08/2022,16:05:35
9jrP7460a4o,hd2160,0.389038358,38.9,2a19aug,19/08/2022,16:05:34
9jrP7460a4o,hd2160,0.321926263,32.2,2a19aug,19/08/2022,16:05:17
9jrP7460a4o,hd2160,0.317028536,31.7,2a19aug,19/08/2022,16:05:16
9jrP7460a4o,hd2160,0.317028536,31.7,2a19aug,19/08/2022,16:05:15
9jrP7460a4o,hd2160,0.268051267,26.8,2a19aug,19/08/2022,16:04:58
9jrP7460a4o,hd2160,0.254152313,25.4,2a19aug,19/08/2022,16:04:57
9jrP7460a4o,hd2160,0.254152313,25.4,2a19aug,19/08/2022,16:04:56
9jrP7460a4o,hd2160,0.254152313,25.4,2a19aug,19/08/2022,16:04:55
9jrP7460a4o,hd2160,0.254152313,25.4,2a19aug,19/08/2022,16:04:54
9jrP7460a4o,hd2160,0.254152313,25.4,2a19aug,19/08/2022,16:04:53
9jrP7460a4o,hd2160,0.237208825,23.7,2a19aug,19/08/2022,16:04:52
9jrP7460a4o,hd2160,0.237208825,23.7,2a19aug,19/08/2022,16:04:51
9jrP7460a4o,hd2160,0.237208825,23.7,2a19aug,19/08/2022,16:04:50
9jrP7460a4o,hd2160,0.237208825,23.7,2a19aug,19/08/2022,16:04:49
9jrP7460a4o,hd2160,0.237208825,23.7,2a19aug,19/08/2022,16:04:48
9jrP7460a4o,hd2160,0.237208825,23.7,2a19aug,19/08/2022,16:04:47
9jrP7460a4o,hd2160,0.220265338,22,2a19aug,19/08/2022,16:04:46
9jrP7460a4o,hd2160,0.220265338,22,2a19aug,19/08/2022,16:04:45
9jrP7460a4o,hd2160,0.268051267,26.8,2a19aug,19/08/2022,16:04:59
9jrP7460a4o,hd2160,0.268051267,26.8,2a19aug,19/08/2022,16:05:00
9jrP7460a4o,hd2160,0.317028536,31.7,2a19aug,19/08/2022,16:05:14
9jrP7460a4o,hd2160,0.317028536,31.7,2a19aug,19/08/2022,16:05:13
9jrP7460a4o,hd2160,0.304982775,30.5,2a19aug,19/08/2022,16:05:12
9jrP7460a4o,hd2160,0.304982775,30.5,2a19aug,19/08/2022,16:05:11
9jrP7460a4o,hd2160,0.304982775,30.5,2a19aug,19/08/2022,16:05:10
9jrP7460a4o,hd2160,0.304982775,30.5,2a19aug,19/08/2022,16:05:09
9jrP7460a4o,hd2160,0.288039288,28.8,2a19aug,19/08/2022,16:05:08
9jrP7460a4o,hd2160,0.288039288,28.8,2a19aug,19/08/2022,16:05:07
9jrP7460a4o,hd2160,0.288039288,28.8,2a19aug,19/08/2022,16:05:06
9jrP7460a4o,hd2160,0.282744448,28.3,2a19aug,19/08/2022,16:05:05
9jrP7460a4o,hd2160,0.282744448,28.3,2a19aug,19/08/2022,16:05:04
9jrP7460a4o,hd2160,0.282744448,28.3,2a19aug,19/08/2022,16:05:03
9jrP7460a4o,hd2160,0.2710958,27.1,2a19aug,19/08/2022,16:05:02
9jrP7460a4o,hd2160,0.268051267,26.8,2a19aug,19/08/2022,16:05:01
9jrP7460a4o,hd2160,0.220265338,22,2a19aug,19/08/2022,16:04:44
9jrP7460a4o,hd2160,0.64041088,64,2a19aug,19/08/2022,16:06:53
9jrP7460a4o,hd2160,0.593022063,59.3,2a19aug,19/08/2022,16:06:36
9jrP7460a4o,hd2160,0.576078575,57.6,2a19aug,19/08/2022,16:06:35
9jrP7460a4o,hd2160,0.576078575,57.6,2a19aug,19/08/2022,16:06:34
9jrP7460a4o,hd2160,0.56998951,57,2a19aug,19/08/2022,16:06:33
9jrP7460a4o,hd2160,0.56998951,57,2a19aug,19/08/2022,16:06:32
9jrP7460a4o,hd2160,0.56998951,57,2a19aug,19/08/2022,16:06:31
9jrP7460a4o,hd2160,0.56998951,57,2a19aug,19/08/2022,16:06:30
9jrP7460a4o,hd2160,0.559135088,55.9,2a19aug,19/08/2022,16:06:29
9jrP7460a4o,hd2160,0.559135088,55.9,2a19aug,19/08/2022,16:06:28
9jrP7460a4o,hd2160,0.553575506,55.4,2a19aug,19/08/2022,16:06:27
9jrP7460a4o,hd2160,0.553575506,55.4,2a19aug,19/08/2022,16:06:26
9jrP7460a4o,hd2160,0.553575506,55.4,2a19aug,19/08/2022,16:06:25
9jrP7460a4o,hd2160,0.5421916,54.2,2a19aug,19/08/2022,16:06:24
9jrP7460a4o,hd2160,0.5421916,54.2,2a19aug,19/08/2022,16:06:23
9jrP7460a4o,hd2160,0.593022063,59.3,2a19aug,19/08/2022,16:06:37
9jrP7460a4o,hd2160,0.593022063,59.3,2a19aug,19/08/2022,16:06:38
9jrP7460a4o,hd2160,0.64041088,64,2a19aug,19/08/2022,16:06:52
9jrP7460a4o,hd2160,0.64041088,64,2a19aug,19/08/2022,16:06:51
9jrP7460a4o,hd2160,0.626909038,62.7,2a19aug,19/08/2022,16:06:50
9jrP7460a4o,hd2160,0.62320265,62.3,2a19aug,19/08/2022,16:06:49
9jrP7460a4o,hd2160,0.62320265,62.3,2a19aug,19/08/2022,16:06:48
9jrP7460a4o,hd2160,0.62320265,62.3,2a19aug,19/08/2022,16:06:47
9jrP7460a4o,hd2160,0.62320265,62.3,2a19aug,19/08/2022,16:06:46
9jrP7460a4o,hd2160,0.62320265,62.3,2a19aug,19/08/2022,16:06:45
9jrP7460a4o,hd2160,0.608377098,60.8,2a19aug,19/08/2022,16:06:44
9jrP7460a4o,hd2160,0.608377098,60.8,2a19aug,19/08/2022,16:06:43
9jrP7460a4o,hd2160,0.608377098,60.8,2a19aug,19/08/2022,16:06:42
9jrP7460a4o,hd2160,0.608377098,60.8,2a19aug,19/08/2022,16:06:41
9jrP7460a4o,hd2160,0.608377098,60.8,2a19aug,19/08/2022,16:06:40
9jrP7460a4o,hd2160,0.593022063,59.3,2a19aug,19/08/2022,16:06:39
9jrP7460a4o,hd2160,0.5421916,54.2,2a19aug,19/08/2022,16:06:22
9jrP7460a4o,hd2160,0.5421916,54.2,2a19aug,19/08/2022,16:06:21
9jrP7460a4o,hd2160,0.438412739,43.8,2a19aug,19/08/2022,16:05:49
9jrP7460a4o,hd2160,0.47441765,47.4,2a19aug,19/08/2022,16:06:03
9jrP7460a4o,hd2160,0.47441765,47.4,2a19aug,19/08/2022,16:06:02
9jrP7460a4o,hd2160,0.47441765,47.4,2a19aug,19/08/2022,16:06:01
9jrP7460a4o,hd2160,0.47441765,47.4,2a19aug,19/08/2022,16:06:00
9jrP7460a4o,hd2160,0.47441765,47.4,2a19aug,19/08/2022,16:05:59
9jrP7460a4o,hd2160,0.457474163,45.7,2a19aug,19/08/2022,16:05:58
9jrP7460a4o,hd2160,0.453900146,45.4,2a19aug,19/08/2022,16:05:57
9jrP7460a4o,hd2160,0.453900146,45.4,2a19aug,19/08/2022,16:05:56
9jrP7460a4o,hd2160,0.453900146,45.4,2a19aug,19/08/2022,16:05:55
9jrP7460a4o,hd2160,0.453900146,45.4,2a19aug,19/08/2022,16:05:54
9jrP7460a4o,hd2160,0.438412739,43.8,2a19aug,19/08/2022,16:05:53
9jrP7460a4o,hd2160,0.438412739,43.8,2a19aug,19/08/2022,16:05:52
9jrP7460a4o,hd2160,0.438412739,43.8,2a19aug,19/08/2022,16:05:51
9jrP7460a4o,hd2160,0.438412739,43.8,2a19aug,19/08/2022,16:05:50
9jrP7460a4o,hd2160,0.47441765,47.4,2a19aug,19/08/2022,16:06:04
9jrP7460a4o,hd2160,0.487257637,48.7,2a19aug,19/08/2022,16:06:05
9jrP7460a4o,hd2160,0.5421916,54.2,2a19aug,19/08/2022,16:06:20
9jrP7460a4o,hd2160,0.525248113,52.5,2a19aug,19/08/2022,16:06:19
9jrP7460a4o,hd2160,0.520350386,52,2a19aug,19/08/2022,16:06:18
9jrP7460a4o,hd2160,0.520350386,52,2a19aug,19/08/2022,16:06:17
9jrP7460a4o,hd2160,0.520350386,52,2a19aug,19/08/2022,16:06:16
9jrP7460a4o,hd2160,0.520350386,52,2a19aug,19/08/2022,16:06:15
9jrP7460a4o,hd2160,0.520350386,52,2a19aug,19/08/2022,16:06:14
9jrP7460a4o,hd2160,0.508304625,50.8,2a19aug,19/08/2022,16:06:13
9jrP7460a4o,hd2160,0.508304625,50.8,2a19aug,19/08/2022,16:06:12
9jrP7460a4o,hd2160,0.487257637,48.7,2a19aug,19/08/2022,16:06:06
9jrP7460a4o,hd2160,0.487257637,48.7,2a19aug,19/08/2022,16:06:07
9jrP7460a4o,hd2160,0.487257637,48.7,2a19aug,19/08/2022,16:06:08
9jrP7460a4o,hd2160,0.491361138,49.1,2a19aug,19/08/2022,16:06:09
9jrP7460a4o,hd2160,0.508304625,50.8,2a19aug,19/08/2022,16:06:10
9jrP7460a4o,hd2160,0.508304625,50.8,2a19aug,19/08/2022,16:06:11
JMbBjKnUoC4,hd2160,0.192009237,19.2,2i25auglte,25/08/2022,10:17:12
JMbBjKnUoC4,hd2160,0.140806091,14.1,2i25auglte,25/08/2022,10:16:58
JMbBjKnUoC4,hd2160,0.140806091,14.1,2i25auglte,25/08/2022,10:16:57
JMbBjKnUoC4,hd2160,0.140806091,14.1,2i25auglte,25/08/2022,10:16:56
JMbBjKnUoC4,hd2160,0.140806091,14.1,2i25auglte,25/08/2022,10:16:55
JMbBjKnUoC4,hd2160,0.140806091,14.1,2i25auglte,25/08/2022,10:16:54
JMbBjKnUoC4,hd2160,0.140806091,14.1,2i25auglte,25/08/2022,10:16:53
JMbBjKnUoC4,hd2160,0.128005305,12.8,2i25auglte,25/08/2022,10:16:51
JMbBjKnUoC4,hd2160,0.140806091,14.1,2i25auglte,25/08/2022,10:16:52
JMbBjKnUoC4,hd2160,0.128005305,12.8,2i25auglte,25/08/2022,10:16:50
JMbBjKnUoC4,hd2160,0.128005305,12.8,2i25auglte,25/08/2022,10:16:49
JMbBjKnUoC4,hd2160,0.128005305,12.8,2i25auglte,25/08/2022,10:16:48
JMbBjKnUoC4,hd2160,0.140806091,14.1,2i25auglte,25/08/2022,10:16:59
JMbBjKnUoC4,hd2160,0.140806091,14.1,2i25auglte,25/08/2022,10:17:00
JMbBjKnUoC4,hd2160,0.179208451,17.9,2i25auglte,25/08/2022,10:17:11
JMbBjKnUoC4,hd2160,0.179208451,17.9,2i25auglte,25/08/2022,10:17:10
JMbBjKnUoC4,hd2160,0.179208451,17.9,2i25auglte,25/08/2022,10:17:09
JMbBjKnUoC4,hd2160,0.179208451,17.9,2i25auglte,25/08/2022,10:17:08
JMbBjKnUoC4,hd2160,0.179208451,17.9,2i25auglte,25/08/2022,10:17:07
JMbBjKnUoC4,hd2160,0.166407664,16.6,2i25auglte,25/08/2022,10:17:06
JMbBjKnUoC4,hd2160,0.166407664,16.6,2i25auglte,25/08/2022,10:17:05
JMbBjKnUoC4,hd2160,0.166407664,16.6,2i25auglte,25/08/2022,10:17:04
JMbBjKnUoC4,hd2160,0.153606878,15.4,2i25auglte,25/08/2022,10:17:03
JMbBjKnUoC4,hd2160,0.140806091,14.1,2i25auglte,25/08/2022,10:17:02
JMbBjKnUoC4,hd2160,0.140806091,14.1,2i25auglte,25/08/2022,10:17:01
JMbBjKnUoC4,hd2160,0.128005305,12.8,2i25auglte,25/08/2022,10:16:47
JMbBjKnUoC4,hd2160,0.115204518,11.5,2i25auglte,25/08/2022,10:16:46
JMbBjKnUoC4,hd2160,0.115204518,11.5,2i25auglte,25/08/2022,10:16:45
JMbBjKnUoC4,hd2160,0.061548742,6.2,2i25auglte,25/08/2022,10:16:31
JMbBjKnUoC4,hd2160,0.061548742,6.2,2i25auglte,25/08/2022,10:16:30
JMbBjKnUoC4,hd2160,0.061548742,6.2,2i25auglte,25/08/2022,10:16:29
JMbBjKnUoC4,hd2160,0.061548742,6.2,2i25auglte,25/08/2022,10:16:28
JMbBjKnUoC4,hd2160,0.061548742,6.2,2i25auglte,25/08/2022,10:16:27
JMbBjKnUoC4,hd2160,0.060908702,6.1,2i25auglte,25/08/2022,10:16:26
JMbBjKnUoC4,hd2160,0.051200586,5.1,2i25auglte,25/08/2022,10:16:25
JMbBjKnUoC4,hd2160,0.038399799,3.8,2i25auglte,25/08/2022,10:16:24
JMbBjKnUoC4,hd2160,0.028799209,2.9,2i25auglte,25/08/2022,10:16:23
JMbBjKnUoC4,hd2160,0.011838167,1.2,2i25auglte,25/08/2022,10:16:22
JMbBjKnUoC4,hd2160,0,0,2i25auglte,25/08/2022,10:16:21
JMbBjKnUoC4,hd2160,0.061548742,6.2,2i25auglte,25/08/2022,10:16:32
JMbBjKnUoC4,hd2160,0.064001372,6.4,2i25auglte,25/08/2022,10:16:33
JMbBjKnUoC4,hd2160,0.115204518,11.5,2i25auglte,25/08/2022,10:16:44
JMbBjKnUoC4,hd2160,0.115204518,11.5,2i25auglte,25/08/2022,10:16:43
JMbBjKnUoC4,hd2160,0.102403732,10.2,2i25auglte,25/08/2022,10:16:42
JMbBjKnUoC4,hd2160,0.102403732,10.2,2i25auglte,25/08/2022,10:16:41
JMbBjKnUoC4,hd2160,0.102403732,10.2,2i25auglte,25/08/2022,10:16:40
JMbBjKnUoC4,hd2160,0.096643378,9.7,2i25auglte,25/08/2022,10:16:39
JMbBjKnUoC4,hd2160,0.096643378,9.7,2i25auglte,25/08/2022,10:16:38
JMbBjKnUoC4,hd2160,0.089602945,9,2i25auglte,25/08/2022,10:16:37
JMbBjKnUoC4,hd2160,0.086722768,8.7,2i25auglte,25/08/2022,10:16:36
JMbBjKnUoC4,hd2160,0.086722768,8.7,2i25auglte,25/08/2022,10:16:35
JMbBjKnUoC4,hd2160,0.076802159,7.7,2i25auglte,25/08/2022,10:16:34
JMbBjKnUoC4,hd2160,0.320017102,32,2i25auglte,25/08/2022,10:18:06
JMbBjKnUoC4,hd2160,0.320017102,32,2i25auglte,25/08/2022,10:18:05
JMbBjKnUoC4,hd2160,0.281614742,28.2,2i25auglte,25/08/2022,10:17:51
JMbBjKnUoC4,hd2160,0.281614742,28.2,2i25auglte,25/08/2022,10:17:50
JMbBjKnUoC4,hd2160,0.281614742,28.2,2i25auglte,25/08/2022,10:17:49
JMbBjKnUoC4,hd2160,0.281614742,28.2,2i25auglte,25/08/2022,10:17:48
JMbBjKnUoC4,hd2160,0.281614742,28.2,2i25auglte,25/08/2022,10:17:47
JMbBjKnUoC4,hd2160,0.268813956,26.9,2i25auglte,25/08/2022,10:17:46
JMbBjKnUoC4,hd2160,0.268813956,26.9,2i25auglte,25/08/2022,10:17:45
JMbBjKnUoC4,hd2160,0.268813956,26.9,2i25auglte,25/08/2022,10:17:44
